DATE;COMMANDE;ARTICLE;DESIGNATION;QTE;DEVISE;PRIX_U;VALEUR;FOURNISSEUR
25/01/2012;4500043504;101606400;FACTURE N°LF09394;200;XPF;70;14000;LA CASE A CAFE
25/01/2012;4500043505;1604000013;BUSES EN INOX;3;XPF;23000;69000;ATELIER MISSERI
25/01/2012;4500043507;101615100;FACTURE N° 2324280 - 225/75R15;1;XPF;14275;14275;LA MAISON DU PNEU
25/01/2012;4500043507;101615100;FACTURE N° 2324467 - 195/75R16;2;XPF;31610;63220;LA MAISON DU PNEU
25/01/2012;4500043513;2209010204;ANTI CREVAISON 4X4 PNEU - BOMBE 500ML;12;XPF;1329;15943;SFAC
26/01/2012;4500043531;101605200;HEBERGEMENT MR CORMAC;13600;XPF;4;54400;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;HEBERGEMENT MR CALAIS;13600;XPF;3;40800;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;RESTAURATION;21650;XPF;1;21650;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;2 NUITEE SUPLEMANTAIRES;27200;XPF;1;27200;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;RESTAURATION;18750;XPF;1;18750;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;BLANCHISSERIE;5250;XPF;1;5250;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;BLANCHISSERIE;1800;XPF;1;1800;KANUA TERA ECOLODGE
26/01/2012;4500043531;101605200;HEBERGEMENT MR CORMAC;1;XPF;13600;13600;KANUA TERA ECOLODGE
26/01/2012;4500043532;101605200;HEBERGEMENT MR CALAIS;6;XPF;13600;81600;KANUA TERA ECOLODGE
26/01/2012;4500043532;101605200;LA RESTAURATION;1;XPF;32050;32050;KANUA TERA ECOLODGE
26/01/2012;4500043532;101605200;LA BLANCHISSERIE;1;XPF;4100;4100;KANUA TERA ECOLODGE
26/01/2012;4500043532;101605200;LA RESTAURATION DU 11/01 AU 14/01;1;XPF;11250;11250;KANUA TERA ECOLODGE
26/01/2012;4500043533;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;BLUES JEAN'S CLIN D'OEIL
27/01/2012;4500043545;101605200;HEBERGEMENT MR CORMAC;4;XPF;13600;54400;KANUA TERA ECOLODGE
27/01/2012;4500043545;101605200;LA RESTAURATION;1;XPF;14150;14150;KANUA TERA ECOLODGE
27/01/2012;4500043545;101605200;1 NUITEE SUPLEMANTAIRE;1;XPF;13600;13600;KANUA TERA ECOLODGE
27/01/2012;4500043545;101605200;LA BLANCHISSERIE;1;XPF;2500;2500;KANUA TERA ECOLODGE
27/01/2012;4500043545;101605200;LA BLANCHISSERIE;1;XPF;5350;5350;KANUA TERA ECOLODGE
28/01/2012;4500043548;101611100;Sous-traitance PE;1;XPF;14557;14557;DUCOS QUINCAILLERIE
28/01/2012;4500043549;101606300;Aspirateur;1;XPF;14557;14557;DUCOS QUINCAILLERIE
30/01/2012;4500043552;101624300;TRANSPORT EAUX;1;XPF;32000;32000;TRANSPORT NC SARL
30/01/2012;4500043554;2009090003;BONBONNE D'EAU MONT-DORE 18,9 LITRES;38;XPF;910;34580;CIENC
31/01/2012;4500043577;2009020005;SAC MINIGRIP 100 X 150 X 1000 (PAQ);1;XPF;9500;9500;VEGA
31/01/2012;4500043577;2009020006;SAC MINIGRIP 110 X 170 X 1000 (PAQ);1;XPF;10600;10600;VEGA
31/01/2012;4500043577;2009020008;SAC MINIGRIP 150 X 200 X 1000 (PAQ);1;XPF;13800;13800;VEGA
31/01/2012;4500043577;2009020009;SAC MINIGRIP 180 X 250 X 1000 (PAQ);1;XPF;17200;17200;VEGA
31/01/2012;4500043577;2009020010;SAC MINIGRIP 200 X 300 X 1000 (PAQ);1;XPF;10800;10800;VEGA
31/01/2012;4500043583;2008010020;CAHIER DE REGISTRE 36 x 23;4;XPF;5502;22008;NOPAC
31/01/2012;4500043583;2008010011;CARTOUCHE ENCRE HP 2000/2500N - NOIRE;1;XPF;6076;6076;NOPAC
31/01/2012;4500043583;2008010012;CARTOUCHE ENCRE HP 2200/2300C - CYAN;1;XPF;6134;6134;NOPAC
31/01/2012;4500043583;2008010015;CARTOUCHE TETE HP 2200 - NOIRE;2;XPF;6166;12332;NOPAC
31/01/2012;4500043583;2008010016;CARTOUCHE TETE HP 2200 - CYAN;1;XPF;6166;6166;NOPAC
31/01/2012;4500043583;2008010017;CARTOUCHE TETE HP 2200 - MAGENTA;1;XPF;6166;6166;NOPAC
31/01/2012;4500043583;2008010018;CARTOUCHE TETE HP 2200 - JAUNE;1;XPF;6166;6166;NOPAC
31/01/2012;4500043584;101606400;BLANC CORRECTEUR;10;XPF;406;4060;NOPAC
31/01/2012;4500043584;101606400;CORBEILLE A COURRIER EUROPOST BLEU;10;XPF;558;5580;NOPAC
31/01/2012;4500043584;101606400;ETIQUETTE A AMERICAINE FIL DE FER 51X100;2000;XPF;1656;33120;NOPAC
31/01/2012;4500043584;101606400;FEUTRE OHP PERMANENT POINTE FINE NOIR;10;XPF;291;2910;NOPAC
31/01/2012;4500043584;101606400;"PARAFEUR SIGNATURE ""LE PLASTIFIE"" 18P";3;XPF;3313;9939;NOPAC
31/01/2012;4500043584;101606400;ROULEAU ADHESIF TRANSPARENR 25MMX66MM-3M;5;XPF;234;1170;NOPAC
31/01/2012;4500043585;101606400;"BOITE ARCHIVES ""BOXY100"" DOS.100 BLEU";50;XPF;242;12100;NOPAC
31/01/2012;4500043585;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 BLEU;500;XPF;160;80000;NOPAC
31/01/2012;4500043589;2009020011;SAC MINIGRIP 230 X 320mm;500;XPF;70;35000;NOPAC
02/02/2012;4500043612;101615100;DCS - REMOTE SUPPORT;1;AUD;240;240;YOKOGAWA AUSTRALIE
02/02/2012;4500043613;101615100;ENTRETIEN MAZDA N° 296420 NC;1;XPF;62000;62000;PARKING HICKSON
02/02/2012;4500043614;101615100;ENTRETIEN MAZDA N° 296420 NC;1;XPF;38300;38300;PARKING HICKSON
02/02/2012;4500043620;1100000010;DISQUE DUR EXTERNE 1 TERRA;1;XPF;20140;20140;OFFICE PLUS
02/02/2012;4500043621;1404010954;SOUPAPE MPA;3;XPF;246890;740670;FCC
02/02/2012;4500043623;101615100;VISITE DE MAINTENANCE;3;XPF;29000;87000;C2B SAGEES NC
02/02/2012;4500043624;101615100;TRANSPORT MAZDA 296420 NC;1;XPF;33400;33400;JOREMORQUAGE
02/02/2012;4500043624;101615100;TRANSPORT 307 235410 NC-F. N°1956;1;XPF;33400;33400;JOREMORQUAGE
03/02/2012;4500043630;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;AUSTECH
03/02/2012;4500043631;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;AUSTECH
03/02/2012;4500043634;101613600;LOCATION DE VOITURE;13;XPF;3101;40310;MENCAR/EUROPCAR
03/02/2012;4500043635;101613600;CHAUSSURES DE SECURITE;2;XPF;9000;18000;AUSTECH
03/02/2012;4500043636;101605200;DEVIS N°9420;25189;XPF;1;25189;MENCAR/EUROPCAR
03/02/2012;4500043636;101605200;DEVIS N°9380;23990;XPF;1;23990;MENCAR/EUROPCAR
03/02/2012;4500043637;101613600;EMBOUTS ANTI BRUITS;2;XPF;11900;23800;NOUMEA SURDITE
04/02/2012;4500043639;2209000022;MASTIC BLANC - SIKAFLEX;12;XPF;876;10512;NQ NOUMEA QUINCAILLERIE
04/02/2012;4500043639;2209000023;TEFLON ROULEAU 12M X 12MM;20;XPF;101;2025;NQ NOUMEA QUINCAILLERIE
04/02/2012;4500043639;2009020022;PAPIER A MASQUER 25MM;10;XPF;293;2925;NQ NOUMEA QUINCAILLERIE
04/02/2012;4500043639;2900080000;QUEUE DE MORUE NYLON 40 BLANC NETTOYAGE.;20;XPF;390;7800;NQ NOUMEA QUINCAILLERIE
04/02/2012;4500043639;2909000122;DISQUE A TRONCONNER INOX 125 X 1,6 X 22;25;XPF;371;9281;NQ NOUMEA QUINCAILLERIE
04/02/2012;4500043640;2109060103;SCOTCH 33+ 19MM X 20 M NOIR;20;XPF;916;18320;SOCADIME / SZYMANSKI
04/02/2012;4500043640;2109060101;SCOTCH 23 19MM X 9,15 MASTIC;20;XPF;1443;28860;SOCADIME / SZYMANSKI
04/02/2012;4500043640;2109030201;H07 VK 1 X 16 NOIR C100;5;XPF;516;2580;SOCADIME / SZYMANSKI
04/02/2012;4500043640;101606300;COLLIER POLY.NOIR  9X180  D45;100;XPF;15;1500;SOCADIME / SZYMANSKI
06/02/2012;4500043678;101606300;VTCHC 8.8 Z 6X20;100;XPF;20;1980;"GLT INDUSTRIE ""MR BOULON"""
06/02/2012;4500043678;2205040004;ECROU ZINGUE M 6 - CLASS 8.8;100;XPF;7;720;"GLT INDUSTRIE ""MR BOULON"""
07/02/2012;4500043683;101628100;CARTES DE VISITE POUR T. YASUDA;100;XPF;293;29300;RECTO VERSO
09/02/2012;4500043735;2001020001;TUBE A MARQUER - BLEU;3;XPF;592;1777;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2001020002;TUBE A MARQUER - ROUGE;3;XPF;592;1777;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2001020003;TUBE A MARQUER - BLANC;3;XPF;592;1777;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2001020004;TUBE A MARQUER - JAUNE;3;XPF;592;1777;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2009000002;CHIFFON COULEURS - 50 KG;2;XPF;17910;35820;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2009020023;FICELLE SISAL PELOTE 2,5 KG 0.6/3;1;XPF;2670;2670;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2009020024;CORDE POLYPRO. 8 MM BOBINE 220 M LE M;220;XPF;75;16500;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043735;2209000001;AGRAFE ARROW T55 12,7mm 1/2;2;XPF;893;1785;NQ NOUMEA QUINCAILLERIE
09/02/2012;4500043739;2009020028;PAPIER A MASQUER 50 MM;5;XPF;598;2992;VALAUTO
09/02/2012;4500043739;2909000168;ROULEAU ABRASIF GRAIN 240 40 X 5000;1;XPF;4798;4798;VALAUTO
09/02/2012;4500043739;2909000169;ROULEAU ABRASIF GRAIN 100 40 X 5000;1;XPF;5598;5598;VALAUTO
09/02/2012;4500043739;2909000170;ROULEAU ABRASIF GRAIN 50 40 X 2500;1;XPF;6958;6958;VALAUTO
09/02/2012;4500043754;2301000003;FIOLE ERLENMEYER PMP 125ML AVEC BOUCHON;6;XPF;11500;11500;MESACHIMIE
09/02/2012;4500043754;2301000218;AMINO ACID F REACTIF - POUDRE HACH 55 G;2;XPF;6200;12400;MESACHIMIE
09/02/2012;4500043754;2400010015;GANT LATEX POUDRES - T.8 - BOITE 100;2;XPF;1200;2400;MESACHIMIE
09/02/2012;4500043754;2301000219;AMINO ACID F REACTIF - DILUANT - 475 ML;2;XPF;5300;10600;MESACHIMIE
09/02/2012;4500043756;2101000005;Unit. contr. LUCA 18BL;3;XPF;11900;35700;SOCADIME / SZYMANSKI
09/02/2012;4500043756;2101090007;MODULE DE CONTACT AUXILIAIRE LUFN11;1;XPF;933;933;SOCADIME / SZYMANSKI
09/02/2012;4500043756;2105000004;Bloc Lumineux VIS DEL 24V;5;XPF;1100;5500;SOCADIME / SZYMANSKI
09/02/2012;4500043758;2301000218;AMINO ACID F REACTIF - POUDRE HACH 55 G;2;XPF;6800;13600;MESACHIMIE
09/02/2012;4500043758;2301000219;AMINO ACID F REACTIF - DILUANT - 475 ML;2;XPF;5800;11600;MESACHIMIE
09/02/2012;4500043760;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;AXIAL
09/02/2012;4500043761;101606820;TUYAU 08 X 12 BLEU 20BAR;50;XPF;495;24750;GIT
09/02/2012;4500043761;2109070002;FLEXIBLE POLYURETHANE DIAM.08X12;50;XPF;495;24750;GIT
13/02/2012;4500043791;101606820;MASQUE COMPLET MSA ADVTG.3000 - GRAND;5;XPF;15810;79050;TIP SARL/JET SARL
13/02/2012;4500043791;101606820;JEU FILTRES P3 ADVANTAGE 200 - LOT 2 PCS;5;XPF;1360;6800;TIP SARL/JET SARL
13/02/2012;4500043791;101606820;JEU FILTRES - ABEKP3;5;XPF;3040;15200;TIP SARL/JET SARL
14/02/2012;4500043798;2400010000;MASQUE A POUSSIERE + VALVE FFP3;60;XPF;489;29316;VALAUTO
14/02/2012;4500043802;2205010019;VIS VTH 8.8 5X16 TF;50;XPF;17;825;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010021;VIS VTH 8.8 6X40 PF;50;XPF;31;1540;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010004;VTH ZINGUE 6 X 80 - CLASS 8.8;50;XPF;59;2970;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010022;VIS VTH 8.8 6X100 PF NOIR;50;XPF;83;4125;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010023;VIS VTH 8.8 8X25 TF;50;XPF;22;1100;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010027;VIS VTH 8.8 10X20 TF;50;XPF;25;1265;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010030;VIS VTH 8.8 12X30 TF;50;XPF;58;2915;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010032;VIS VTH 8.8 12X100 PF;50;XPF;116;5775;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010033;VIS VTH 8.8 12X130 PF;50;XPF;149;7425;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010034;VIS VTH 8.8 12X150 PF;50;XPF;156;7810;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010035;VIS VTH 8.8 14X30 ZING;50;XPF;83;4125;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010039;VIS VTH 8.8 16X30 TF;50;XPF;94;4675;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010040;VIS VTH 8.8 16X90 PF;50;XPF;187;9350;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010046;VIS VTH 8.8 20X40 TF;50;XPF;175;8745;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205010047;VIS VTH 8.8 20X70 PF;50;XPF;259;12925;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040203;RONDELLE PLATE ZINGUE 5 X 15;50;XPF;8;385;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040204;RONDELLE PLATE ZINGUE LL6;50;XPF;10;495;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040205;Rondelle plate zinguée Z8;50;XPF;13;660;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040206;RONDELLE PLATE ZINGUE LL10;50;XPF;15;770;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040209;Rondelle plate zinguée 16 mm;50;XPF;28;1375;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040210;Rondelle plate zinguée 18 mm;50;XPF;31;1540;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040003;ECROU ZINGUE M 5 - CLASS 8.8;50;XPF;7;330;"GLT INDUSTRIE ""MR BOULON"""
14/02/2012;4500043802;2205040004;ECROU ZINGUE M 6 - CLASS 8.8;50;XPF;9;440;"GLT INDUSTRIE ""MR BOULON"""
16/02/2012;4500043831;101628100;IMPRESSION AUTOCOLLANTS;5;XPF;2465;12325;EDITIONS DU SCINQUE
16/02/2012;4500043831;101606820;IMPRESSION AUTOCOLLANTS;5;XPF;2465;12325;EDITIONS DU SCINQUE
17/02/2012;4500043865;2400010106;BOUCHON OREILLE A CORD EARLINE (BTE 150);1;XPF;7900;7900;VETRAL-AGECOM SARL
17/02/2012;4500043866;101606820;GANTS  PVC ROUGE 70CM LA PAIRE;5;XPF;3900;19500;MESACHIMIE
17/02/2012;4500043866;2400010018;GANTS  PVC ROUGE 70CM LA PAIRE;5;XPF;3900;19500;MESACHIMIE
19/02/2012;4500043869;101615100;SOUFRE;2;XPF;80913;161826;SOCADIS
19/02/2012;4500043869;101615100;EXPORT ET FRAIS ADMINISTRATIFS;2000;XPF;135;270000;SOCADIS
20/02/2012;4500043894;101606300;LUNETTE;1;XPF;800;800;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;IMPERMEABLE;2;XPF;3200;6400;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;BLOUSON;1;XPF;4950;4950;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;PANTALONS;4;XPF;3960;15840;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;VETRAL-AGECOM SARL
20/02/2012;4500043894;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
21/02/2012;4500043918;1503050132;"KIT VANNE 4"" CONTRÔLE DE TEMPERATURE";2;USD;154;308;WAHLCO
22/02/2012;4500043942;2009090003;BONBONNE D'EAU MONT-DORE 18,9 LITRES;32;XPF;940;30080;CIENC
22/02/2012;4500043944;1501030001;ROULEMT MOTEUR COTE EXTERIEUR - 6212/C3;2;XPF;4485;8970;VIBATECH
22/02/2012;4500043944;1501030002;ROULEMT MOTEUR COTE ACCOUPLEMT - 6312/C3;2;XPF;8620;17240;VIBATECH
22/02/2012;4500043950;101624300;TRANSPORT EAUX;1;XPF;32000;32000;TRANSPORT NC SARL
23/02/2012;4500043955;2009090003;BONBONNE D'EAU MONT-DORE 18,9 LITRES;32;XPF;940;30080;CIENC
23/02/2012;4500043956;101624300;TRANSPORT EAUX;1;XPF;32000;32000;TRANSPORT NC SARL
23/02/2012;4500043972;1402030018;ACCOUPLEMENT COMPLET N-EUPEX TYPE H 160;4;XPF;8000;32000;ATELIER MISSERI
24/02/2012;4500043974;101615100;LAVAGE VIVARO;1;XPF;10000;10000;SARL WADIANA - MULTI NETTOYAGE
24/02/2012;4500043974;101615100;LAVAGE PICK UP;2;XPF;7000;14000;SARL WADIANA - MULTI NETTOYAGE
24/02/2012;4500043974;101615100;LAVAGE 307;1;XPF;7000;7000;SARL WADIANA - MULTI NETTOYAGE
24/02/2012;4500043974;101615100;LAVAGE TUCSON;1;XPF;7000;7000;SARL WADIANA - MULTI NETTOYAGE
24/02/2012;4500043976;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;L'IMPECCABLE
27/02/2012;4500044005;101615100;REGUL REVISION UNITE 2 - F082472011;1;XPF;180000;180000;SOCALMO
27/02/2012;4500044005;101615100;REGUL REVISION UNITE 2 - F082482011;1;XPF;2491400;2491400;SOCALMO
27/02/2012;4500044005;101615100;REGUL REVISION UNITE 2 - F082502011;1;XPF;2458050;2458050;SOCALMO
27/02/2012;4500044005;101615100;REGUL MAINTENANCE PENDULAIRE- F082522011;1;XPF;1269250;1269250;SOCALMO
27/02/2012;4500044005;101615100;REGUL MAINTENANCE PENDULAIRE- F082532011;1;XPF;728341;728341;SOCALMO
27/02/2012;4500044005;101615100;REGUL MAINTENANCE PENDULAIRE- F082542011;1;XPF;417000;417000;SOCALMO
27/02/2012;4500044005;101615100;REGUL MAINTENANCE RAMONEURS- F091292011;1;XPF;370500;370500;SOCALMO
27/02/2012;4500044005;101615100;REGUL INTERVENT° PENDULAIRE- F091302011;1;XPF;535000;535000;SOCALMO
27/02/2012;4500044005;101615100;REGUL REVISION UNITE 2 - F0102052011;1;XPF;169000;169000;SOCALMO
27/02/2012;4500044005;101615100;REGUL INTERV BYPASS CHARBON- F082502011;1;XPF;169000;169000;SOCALMO
29/02/2012;4500044034;2400010009;GANT MECANICIEN T.8;10;XPF;1181;11810;ENERCAL
29/02/2012;4500044034;2400010010;GANT MECANICIEN T.9;10;XPF;1224;12240;ENERCAL
29/02/2012;4500044034;2400010011;GANT MECANICIEN T.10;10;XPF;1169;11690;ENERCAL
29/02/2012;4500044034;2400010012;GANT MECANICIEN T.11;10;XPF;1169;11690;ENERCAL
29/02/2012;4500044034;2400010016;GANT ANTI-COUPURE T.9;10;XPF;656;6560;ENERCAL
29/02/2012;4500044034;2400010017;GANT ANTI-COUPURE T.10;10;XPF;886;8860;ENERCAL
29/02/2012;4500044034;2400010101;PAIRE AUDITIVE POUR CASQUE ENERCAL;5;XPF;2677;13385;ENERCAL
29/02/2012;4500044035;2400010009;GANT MECANICIEN T.8;10;XPF;1201;12010;ENERCAL
29/02/2012;4500044035;2400010010;GANT MECANICIEN T.9;20;XPF;1239;24780;ENERCAL
29/02/2012;4500044035;2400010011;GANT MECANICIEN T.10;20;XPF;1193;23860;ENERCAL
29/02/2012;4500044035;2400010016;GANT ANTI-COUPURE T.9;10;XPF;812;8120;ENERCAL
29/02/2012;4500044035;2400010017;GANT ANTI-COUPURE T.10;10;XPF;804;8040;ENERCAL
29/02/2012;4500044041;101606400;CAISSON MOBILE 2 TIROIRS;3;XPF;13838;41514;NOPAC
29/02/2012;4500044041;101606400;CAISSON MOBILE 3 TIROIRS;1;XPF;22952;22952;NOPAC
29/02/2012;4500044051;101606400;LOT 25 BOITES ARCHIVES DOS 10 CM BLEU;2;XPF;4908;9816;NOPAC
29/02/2012;4500044051;101606400;LOT 25 BOITES ARCHIVES DOS 10 CM JAUNE;3;XPF;4908;14724;NOPAC
29/02/2012;4500044051;101606400;CHEMISE 3 RABATS + ELASTIQUE A4 BLEU;500;XPF;70;35000;NOPAC
02/03/2012;4500044073;2400010005;COMBINAISON JETABLE XXL;20;XPF;1198;23968;VALAUTO
02/03/2012;4500044073;2400010006;COMBINAISON XL - BLANC;20;XPF;1038;20768;VALAUTO
02/03/2012;4500044081;101606220;RARUS 425;5;XPF;15000;75000;ICE NC
02/03/2012;4500044081;2202000003;RARUS 425;100;XPF;750;75000;ICE NC
02/03/2012;4500044081;101624300;DEPLACEMENT;1;XPF;30000;30000;ICE NC
06/03/2012;4500044123;101606300;VESTE IM;1;XPF;4950;4950;VETRAL-AGECOM SARL
06/03/2012;4500044123;101606300;CEINTURE;1;XPF;1080;1080;VETRAL-AGECOM SARL
06/03/2012;4500044123;101606300;PANTALONS;4;XPF;3600;14400;VETRAL-AGECOM SARL
06/03/2012;4500044123;101606300;POLOS ML;4;XPF;2250;9000;VETRAL-AGECOM SARL
06/03/2012;4500044123;101606300;IMPRESSION;8;XPF;250;2000;VETRAL-AGECOM SARL
06/03/2012;4500044123;101606300;CHAUSSURES DE SECURITE;2;XPF;9000;18000;VETRAL-AGECOM SARL
07/03/2012;4500044136;101606820;DEVIS N°553 -DEVIS N°550;1;XPF;21602;21602;PHARMACIE DE LA VICTOIRE
07/03/2012;4500044138;101606400;STYLOS BILLE 4 COULEURS;50;XPF;221;11050;NOPAC
07/03/2012;4500044138;101606400;STYLOS BILLE 4 COULEURS FINS;50;XPF;283;14150;NOPAC
07/03/2012;4500044138;101606400;COUVERTURE RELIURE VERT;100;XPF;45;4500;NOPAC
07/03/2012;4500044138;101606400;CISEAUX SYMETRIQUE;5;XPF;418;2090;NOPAC
07/03/2012;4500044138;101606400;CAHIER SPIRALE;10;XPF;1349;13490;NOPAC
07/03/2012;4500044138;101606400;PAPIER REPRO A4 JAUNE;10;XPF;1349;13490;NOPAC
07/03/2012;4500044138;101606400;LOT 12 POST IT FLORALE;2;XPF;1632;3264;NOPAC
07/03/2012;4500044142;101606400;PORTE BLOC CRISTAL A PINCE;10;XPF;488;4880;NOPAC
07/03/2012;4500044142;101606400;SACHET 10 POCHETTES COIN PVC;1;XPF;4088;4088;NOPAC
07/03/2012;4500044142;101606400;DEVIS N°377499;1;XPF;10592;10592;NOPAC
07/03/2012;4500044159;2002000001;PILE ALCALINE CRAYON.;30;XPF;175;5250;PROMOTOP SARL
07/03/2012;4500044159;2002000003;PILE ALCALINE GROSSE;30;XPF;300;9000;PROMOTOP SARL
12/03/2012;4500044205;2204010001;COFFRET RONDELLES CUIVRE METRIC GE.227;1;XPF;4199;4199;SFAC
12/03/2012;4500044205;2204010101;COFFRTE RONDELLES FIBRE METRIC GE.224;1;XPF;4199;4199;SFAC
12/03/2012;4500044215;101606820;PLOT A4028 M 10 (900021);3;XPF;1345;4036;SEV SOLUTIONS EQUIPEMENTS VEHICULES
13/03/2012;4500044236;101606820;CASQUE A GRANDE VISIERE;4;XPF;11835;47340;ENERCAL
14/03/2012;4500044242;101615100;FOURNITURE;1;XPF;33578;33578;2TCR
14/03/2012;4500044242;101615100;MAIN D'OEUVRE;1;XPF;39500;39500;2TCR
14/03/2012;4500044243;101615100;INTERVETNION SUR COMPRESSEUR N° 02;1;XPF;68350;68350;ICE NC
15/03/2012;4500044269;101624300;TRANSPORT EAUX;1;XPF;32000;32000;TRANSPORT NC SARL
15/03/2012;4500044270;2009090003;BONBONNE D'EAU MONT-DORE 18,9 LITRES;31;XPF;910;28210;CIENC
15/03/2012;4500044290;101615100;ENTRETIEN BOBCAT LS170 - FACT. N° 251314;1;XPF;61367;61367;CIPAC TELECOM
15/03/2012;4500044292;101613610;LOCAT° BENNES - JANV 12 - F. N° 01120114;1;XPF;102000;102000;EMC
19/03/2012;4500044343;101606300;EMBOUTS ANTI-BRUIT AVEC FILTRES CONVERS;6;XPF;11500;69000;NOUMEA SURDITE
21/03/2012;4500044371;101615100;RACCORDEMENT DU CIRCUIT EAU DE LAVAGE;1;XPF;78000;78000;EURIMINDIA ROGER
23/03/2012;4500044404;2205060001;ECROU PAS AMERICAIN 1/4 UNC;50;XPF;10;480;VIS A VIE SARL
23/03/2012;4500044404;2205060002;ECROU PAS AMERICAIN 3/8 UNC;50;XPF;30;1520;VIS A VIE SARL
23/03/2012;4500044404;2205060003;ECROU PAS AMERICAIN 1/2 UNC;50;XPF;52;2600;VIS A VIE SARL
23/03/2012;4500044404;2205060004;ECROU PAS AMERICAIN 5/8 UNC;50;XPF;37;1840;VIS A VIE SARL
23/03/2012;4500044404;2205060005;ECROU PAS AMERICAIN 3/4 UNC;50;XPF;160;8000;VIS A VIE SARL
23/03/2012;4500044404;2205060006;ECROU PAS AMERICAIN 7/8 UNC;50;XPF;184;9200;VIS A VIE SARL
23/03/2012;4500044404;2205060007;ECROU PAS AMERICAIN 1 UNC;50;XPF;224;11200;VIS A VIE SARL
23/03/2012;4500044404;2205060008;ECROU PAS AMERICAIN FIN 1/4 UNF;50;XPF;4;200;VIS A VIE SARL
23/03/2012;4500044404;2205060009;ECROU PAS AMERICAIN FIN 3/8 UNF;50;XPF;34;1680;VIS A VIE SARL
23/03/2012;4500044404;2205060010;ECROU PAS AMERICAIN FIN 1/2 UNF;50;XPF;40;2000;VIS A VIE SARL
23/03/2012;4500044404;2205060011;ECROU PAS AMERICAIN FIN 5/8 UNF;50;XPF;72;3600;VIS A VIE SARL
23/03/2012;4500044404;2205060012;ECROU PAS AMERICAIN FIN 3/4 UNF;50;XPF;100;5000;VIS A VIE SARL
23/03/2012;4500044404;2205060013;ECROU PAS AMERICAIN FIN 7/8 UNF;50;XPF;200;10000;VIS A VIE SARL
23/03/2012;4500044404;2205060014;ECROU PAS AMERICAIN FIN 1 UNF;50;XPF;224;11200;VIS A VIE SARL
23/03/2012;4500044407;101615100;CABLE CAT6;20;XPF;220;4400;AXIANS ACTEMIUM CEGELEC OMEXOM
